"seq","baseDate","sido","firstCnt","secondCnt","totalFirstCnt","totalSecondCnt","accumulatedFirstCnt","accumulatedSecondCnt"
"20211223_강원도","2021-12-23 00:00:00",강원도,2815,1134,1312840,1268048,1310025,1266914
"20211223_경기도","2021-12-23 00:00:00",경기도,20068,9574,11457734,11055810,11437666,11046236
"20211223_경상남도","2021-12-23 00:00:00",경상남도,7564,2815,2801865,2682898,2794301,2680083
"20211223_경상북도","2021-12-23 00:00:00",경상북도,4634,2158,2216942,2133911,2212308,2131753
"20211223_광주광역시","2021-12-23 00:00:00",광주광역시,2926,1192,1225883,1177709,1222957,1176517
"20211223_대구광역시","2021-12-23 00:00:00",대구광역시,6852,1775,1958368,1873902,1951516,1872127
"20211223_대전광역시","2021-12-23 00:00:00",대전광역시,3104,1180,1209626,1161479,1206522,1160299
"20211223_부산광역시","2021-12-23 00:00:00",부산광역시,6202,2587,2807613,2695614,2801411,2693027
"20211223_서울특별시","2021-12-23 00:00:00",서울특별시,12530,5940,8130240,7875779,8117710,7869839
"20211223_세종특별자치시","2021-12-23 00:00:00",세종특별자치시,923,327,282862,269847,281939,269520
"20211223_울산광역시","2021-12-23 00:00:00",울산광역시,2949,1031,936961,899553,934012,898522
"20211223_인천광역시","2021-12-23 00:00:00",인천광역시,4172,2106,2495271,2408992,2491099,2406886
"20211223_전국","2021-12-23 00:00:00",전국,89757,38216,43799357,42219818,43709600,42181602
"20211223_전라남도","2021-12-23 00:00:00",전라남도,3003,1329,1613427,1559441,1610424,1558112
"20211223_전라북도","2021-12-23 00:00:00",전라북도,3057,1169,1556144,1501360,1553087,1500191
"20211223_제주특별자치도","2021-12-23 00:00:00",제주특별자치도,1621,675,568460,543915,566839,543240
"20211223_충청남도","2021-12-23 00:00:00",충청남도,4311,1904,1838961,1772634,1834650,1770730
"20211223_충청북도","2021-12-23 00:00:00",충청북도,3026,1320,1386160,1338926,1383134,1337606
"20211224_강원도","2021-12-24 00:00:00",강원도,2485,1029,1315563,1269268,1313078,1268239
"20211224_경기도","2021-12-24 00:00:00",경기도,19412,8984,11479082,11066512,11459670,11057528
"20211224_경상남도","2021-12-24 00:00:00",경상남도,6222,2158,2808225,2685215,2802003,2683057
"20211224_경상북도","2021-12-24 00:00:00",경상북도,4096,1967,2221269,2136074,2217173,2134107
"20211224_광주광역시","2021-12-24 00:00:00",광주광역시,2987,1078,1228980,1178898,1225993,1177820
"20211224_대구광역시","2021-12-24 00:00:00",대구광역시,5015,1457,1963500,1875450,1958485,1873993
"20211224_대전광역시","2021-12-24 00:00:00",대전광역시,2601,1036,1212357,1162634,1209756,1161598
"20211224_부산광역시","2021-12-24 00:00:00",부산광역시,5067,2036,2812842,2697820,2807775,2695784
"20211224_서울특별시","2021-12-24 00:00:00",서울특별시,10829,5278,8142518,7882655,8131689,7877377
"20211224_세종특별자치시","2021-12-24 00:00:00",세종특별자치시,613,235,283591,270160,282978,269925
"20211224_울산광역시","2021-12-24 00:00:00",울산광역시,2425,825,939449,900440,937024,899615
"20211224_인천광역시","2021-12-24 00:00:00",인천광역시,3761,1873,2499404,2411198,2495643,2409325
"20211224_전국","2021-12-24 00:00:00",전국,79148,33891,43884305,42259139,43805157,42225248
"20211224_전라남도","2021-12-24 00:00:00",전라남도,2979,1434,1616484,1560937,1613505,1559503
"20211224_전라북도","2021-12-24 00:00:00",전라북도,2893,1154,1559145,1502618,1556252,1501464
"20211224_제주특별자치도","2021-12-24 00:00:00",제주특별자치도,1706,718,570269,544716,568563,543998
"20211224_충청남도","2021-12-24 00:00:00",충청남도,3291,1541,1842503,1774381,1839212,1772840
"20211224_충청북도","2021-12-24 00:00:00",충청북도,2766,1088,1389124,1340163,1386358,1339075
"20211225_강원도","2021-12-25 00:00:00",강원도,2165,1109,1317961,1270605,1315796,1269496
"20211225_경기도","2021-12-25 00:00:00",경기도,20000,11840,11501201,11080149,11481201,11068309
"20211225_경상남도","2021-12-25 00:00:00",경상남도,5673,2980,2814028,2688319,2808355,2685339
"20211225_경상북도","2021-12-25 00:00:00",경상북도,4220,2379,2225695,2138617,2221475,2136238
"20211225_광주광역시","2021-12-25 00:00:00",광주광역시,3036,1371,1232080,1180308,1229044,1178937
"20211225_대구광역시","2021-12-25 00:00:00",대구광역시,4820,1922,1968404,1877448,1963584,1875526
"20211225_대전광역시","2021-12-25 00:00:00",대전광역시,2402,1206,1214876,1163944,1212474,1162738
"20211225_부산광역시","2021-12-25 00:00:00",부산광역시,5343,2688,2818357,2700665,2813014,2697977
"20211225_서울특별시","2021-12-25 00:00:00",서울특별시,12005,7438,8155785,7891397,8143780,7883959
"20211225_세종특별자치시","2021-12-25 00:00:00",세종특별자치시,636,294,284349,270553,283713,270259
"20211225_울산광역시","2021-12-25 00:00:00",울산광역시,2063,814,941535,901294,939472,900480
"20211225_인천광역시","2021-12-25 00:00:00",인천광역시,3919,2533,2503694,2414053,2499775,2411520
"20211225_전국","2021-12-25 00:00:00",전국,78717,43219,43968611,42307415,43889894,42264196
"20211225_전라남도","2021-12-25 00:00:00",전라남도,2556,1392,1619109,1562407,1616553,1561015
"20211225_전라북도","2021-12-25 00:00:00",전라북도,2590,1322,1561871,1504057,1559281,1502735
"20211225_제주특별자치도","2021-12-25 00:00:00",제주특별자치도,1509,797,571874,545581,570365,544784
"20211225_충청남도","2021-12-25 00:00:00",충청남도,3388,1924,1846119,1776533,1842731,1774609
"20211225_충청북도","2021-12-25 00:00:00",충청북도,2392,1210,1391673,1341485,1389281,1340275
"20211226_강원도","2021-12-26 00:00:00",강원도,139,62,1318170,1270715,1318031,1270653
"20211226_경기도","2021-12-26 00:00:00",경기도,3295,1647,11505198,11082248,11501903,11080601
"20211226_경상남도","2021-12-26 00:00:00",경상남도,612,263,2814764,2688687,2814152,2688424
"20211226_경상북도","2021-12-26 00:00:00",경상북도,464,237,2226336,2138982,2225872,2138745
"20211226_광주광역시","2021-12-26 00:00:00",광주광역시,210,83,1232256,1180358,1232046,1180275
"20211226_대구광역시","2021-12-26 00:00:00",대구광역시,493,203,1968795,1877558,1968302,1877355
"20211226_대전광역시","2021-12-26 00:00:00",대전광역시,425,195,1215244,1164077,1214819,1163882
"20211226_부산광역시","2021-12-26 00:00:00",부산광역시,478,235,2818724,2700812,2818246,2700577
"20211226_서울특별시","2021-12-26 00:00:00",서울특별시,1311,760,8156579,7891675,8155268,7890915
"20211226_세종특별자치시","2021-12-26 00:00:00",세종특별자치시,147,65,284586,270683,284439,270618
"20211226_울산광역시","2021-12-26 00:00:00",울산광역시,266,107,941750,901362,941484,901255
"20211226_인천광역시","2021-12-26 00:00:00",인천광역시,647,339,2504455,2414472,2503808,2414133
"20211226_전국","2021-12-26 00:00:00",전국,9912,4790,43979267,42312560,43969355,42307770
"20211226_전라남도","2021-12-26 00:00:00",전라남도,183,79,1619378,1562576,1619195,1562497
"20211226_전라북도","2021-12-26 00:00:00",전라북도,299,111,1562177,1504178,1561878,1504067
"20211226_제주특별자치도","2021-12-26 00:00:00",제주특별자치도,217,99,572118,545695,571901,545596
"20211226_충청남도","2021-12-26 00:00:00",충청남도,446,181,1846714,1776834,1846268,1776653
"20211226_충청북도","2021-12-26 00:00:00",충청북도,280,124,1392023,1341648,1391743,1341524
"20211227_강원도","2021-12-27 00:00:00",강원도,35,22,1318233,1270761,1318198,1270739
"20211227_경기도","2021-12-27 00:00:00",경기도,1406,755,11506790,11083127,11505384,11082372
"20211227_경상남도","2021-12-27 00:00:00",경상남도,86,52,2814875,2688776,2814789,2688724
"20211227_경상북도","2021-12-27 00:00:00",경상북도,88,18,2226418,2138988,2226330,2138970
"20211227_광주광역시","2021-12-27 00:00:00",광주광역시,37,9,1232298,1180379,1232261,1180370
"20211227_대구광역시","2021-12-27 00:00:00",대구광역시,126,25,1968922,1877573,1968796,1877548
"20211227_대전광역시","2021-12-27 00:00:00",대전광역시,90,48,1215316,1164123,1215226,1164075
"20211227_부산광역시","2021-12-27 00:00:00",부산광역시,121,49,2818823,2700842,2818702,2700793
"20211227_서울특별시","2021-12-27 00:00:00",서울특별시,588,302,8157184,7891991,8156596,7891689
"20211227_세종특별자치시","2021-12-27 00:00:00",세종특별자치시,35,23,284667,270732,284632,270709
"20211227_울산광역시","2021-12-27 00:00:00",울산광역시,54,11,941795,901366,941741,901355
"20211227_인천광역시","2021-12-27 00:00:00",인천광역시,183,103,2504722,2414645,2504539,2414542
"20211227_전국","2021-12-27 00:00:00",전국,3247,1574,43982890,42314421,43979643,42312847
"20211227_전라남도","2021-12-27 00:00:00",전라남도,65,16,1619417,1562574,1619352,1562558
"20211227_전라북도","2021-12-27 00:00:00",전라북도,53,38,1562213,1504206,1562160,1504168
"20211227_제주특별자치도","2021-12-27 00:00:00",제주특별자치도,48,29,572175,545729,572127,545700
"20211227_충청남도","2021-12-27 00:00:00",충청남도,132,34,1846896,1776903,1846764,1776869
"20211227_충청북도","2021-12-27 00:00:00",충청북도,100,40,1392146,1341706,1392046,1341666
"20211228_강원도","2021-12-28 00:00:00",강원도,1845,1486,1320135,1272305,1318290,1270819
"20211228_경기도","2021-12-28 00:00:00",경기도,18363,18595,11527006,11103620,11508643,11085025
"20211228_경상남도","2021-12-28 00:00:00",경상남도,5820,4192,2820875,2693159,2815055,2688967
"20211228_경상북도","2021-12-28 00:00:00",경상북도,4961,3141,2231497,2142251,2226536,2139110
"20211228_광주광역시","2021-12-28 00:00:00",광주광역시,2611,1957,1234973,1182397,1232362,1180440
"20211228_대구광역시","2021-12-28 00:00:00",대구광역시,4932,2889,1974027,1880644,1969095,1877755
"20211228_대전광역시","2021-12-28 00:00:00",대전광역시,2291,1752,1217763,1166041,1215472,1164289
"20211228_부산광역시","2021-12-28 00:00:00",부산광역시,4786,3897,2823853,2704973,2819067,2701076
"20211228_서울특별시","2021-12-28 00:00:00",서울특별시,10909,11292,8170476,7905709,8159567,7894417
"20211228_세종특별자치시","2021-12-28 00:00:00",세종특별자치시,857,538,285579,271316,284722,270778
"20211228_울산광역시","2021-12-28 00:00:00",울산광역시,2560,1348,944444,902817,941884,901469
"20211228_인천광역시","2021-12-28 00:00:00",인천광역시,3745,3985,2508772,2418949,2505027,2414964
"20211228_전국","2021-12-28 00:00:00",전국,75170,63684,44064239,42384425,43989069,42320741
"20211228_전라남도","2021-12-28 00:00:00",전라남도,2135,1708,1621656,1564390,1619521,1562682
"20211228_전라북도","2021-12-28 00:00:00",전라북도,2241,1841,1564548,1506151,1562307,1504310
"20211228_제주특별자치도","2021-12-28 00:00:00",제주특별자치도,1253,915,573481,546689,572228,545774
"20211228_충청남도","2021-12-28 00:00:00",충청남도,3349,2432,1850428,1779520,1847079,1777088
"20211228_충청북도","2021-12-28 00:00:00",충청북도,2512,1716,1394726,1343494,1392214,1341778
"20211229_강원도","2021-12-29 00:00:00",강원도,1337,1367,1321658,1273846,1320321,1272479
"20211229_경기도","2021-12-29 00:00:00",경기도,10976,11533,11540011,11117180,11529035,11105647
"20211229_경상남도","2021-12-29 00:00:00",경상남도,3046,2840,2824082,2696160,2821036,2693320
"20211229_경상북도","2021-12-29 00:00:00",경상북도,3455,2501,2235188,2144990,2231733,2142489
"20211229_광주광역시","2021-12-29 00:00:00",광주광역시,1576,1347,1236645,1183834,1235069,1182487
"20211229_대구광역시","2021-12-29 00:00:00",대구광역시,2727,2191,1976774,1882856,1974047,1880665
"20211229_대전광역시","2021-12-29 00:00:00",대전광역시,1532,1342,1219422,1167485,1217890,1166143
"20211229_부산광역시","2021-12-29 00:00:00",부산광역시,3002,2797,2827040,2707948,2824038,2705151
"20211229_서울특별시","2021-12-29 00:00:00",서울특별시,6756,6998,8178419,7914050,8171663,7907052
"20211229_세종특별자치시","2021-12-29 00:00:00",세종특별자치시,390,304,286148,271765,285758,271461
"20211229_울산광역시","2021-12-29 00:00:00",울산광역시,1326,938,945790,903784,944464,902846
"20211229_인천광역시","2021-12-29 00:00:00",인천광역시,2124,2517,2511330,2421880,2509206,2419363
"20211229_전국","2021-12-29 00:00:00",전국,45453,43013,44115185,42432990,44069732,42389977
"20211229_전라남도","2021-12-29 00:00:00",전라남도,1318,1300,1623114,1565812,1621796,1564512
"20211229_전라북도","2021-12-29 00:00:00",전라북도,1390,1430,1566002,1507666,1564612,1506236
"20211229_제주특별자치도","2021-12-29 00:00:00",제주특별자치도,823,742,574356,547478,573533,546736
"20211229_충청남도","2021-12-29 00:00:00",충청남도,2050,1666,1852666,1781386,1850616,1779720
"20211229_충청북도","2021-12-29 00:00:00",충청북도,1625,1200,1396540,1344870,1394915,1343670
"20211230_강원도","2021-12-30 00:00:00",강원도,1364,1395,1323143,1275348,1321779,1273953
"20211230_경기도","2021-12-30 00:00:00",경기도,12466,12017,11554180,11130855,11541714,11118838
"20211230_경상남도","2021-12-30 00:00:00",경상남도,3440,3484,2827611,2699750,2824171,2696266
"20211230_경상북도","2021-12-30 00:00:00",경상북도,3648,2476,2239016,2147628,2235368,2145152
"20211230_광주광역시","2021-12-30 00:00:00",광주광역시,1553,1326,1238223,1185207,1236670,1183881
"20211230_대구광역시","2021-12-30 00:00:00",대구광역시,2920,2268,1979814,1885219,1976894,1882951
"20211230_대전광역시","2021-12-30 00:00:00",대전광역시,1616,1432,1221081,1168973,1219465,1167541
"20211230_부산광역시","2021-12-30 00:00:00",부산광역시,3108,3041,2830283,2711151,2827175,2708110
"20211230_서울특별시","2021-12-30 00:00:00",서울특별시,6433,6829,8186171,7922272,8179738,7915443
"20211230_세종특별자치시","2021-12-30 00:00:00",세종특별자치시,486,397,286704,272223,286218,271826
"20211230_울산광역시","2021-12-30 00:00:00",울산광역시,1835,1353,947644,905156,945809,903803
"20211230_인천광역시","2021-12-30 00:00:00",인천광역시,2229,2510,2513834,2424694,2511605,2422184
"20211230_전국","2021-12-30 00:00:00",전국,48807,45847,44168856,42483736,44120049,42437889
"20211230_전라남도","2021-12-30 00:00:00",전라남도,1327,1426,1624616,1567397,1623289,1565971
"20211230_전라북도","2021-12-30 00:00:00",전라북도,1409,1633,1567500,1509392,1566091,1507759
"20211230_제주특별자치도","2021-12-30 00:00:00",제주특별자치도,655,754,575074,548289,574419,547535
"20211230_충청남도","2021-12-30 00:00:00",충청남도,2292,2023,1855230,1783671,1852938,1781648
"20211230_충청북도","2021-12-30 00:00:00",충청북도,2026,1483,1398732,1346511,1396706,1345028
"20211231_강원도","2021-12-31 00:00:00",강원도,1279,1367,1324576,1276856,1323297,1275489
"20211231_경기도","2021-12-31 00:00:00",경기도,12257,11757,11567996,11144147,11555739,11132390
"20211231_경상남도","2021-12-31 00:00:00",경상남도,3135,3301,2830884,2703196,2827749,2699895
"20211231_경상북도","2021-12-31 00:00:00",경상북도,3547,2472,2242747,2150244,2239200,2147772
"20211231_광주광역시","2021-12-31 00:00:00",광주광역시,1648,1504,1239941,1186768,1238293,1185264
"20211231_대구광역시","2021-12-31 00:00:00",대구광역시,2628,2056,1982459,1887321,1979831,1885265
"20211231_대전광역시","2021-12-31 00:00:00",대전광역시,1476,1328,1222561,1170324,1221085,1168996
"20211231_부산광역시","2021-12-31 00:00:00",부산광역시,2831,3119,2833217,2714388,2830386,2711269
"20211231_서울특별시","2021-12-31 00:00:00",서울특별시,6205,6787,8193446,7930253,8187241,7923466
"20211231_세종특별자치시","2021-12-31 00:00:00",세종특별자치시,428,322,287228,272634,286800,272312
"20211231_울산광역시","2021-12-31 00:00:00",울산광역시,1613,1142,949281,906324,947668,905182
"20211231_인천광역시","2021-12-31 00:00:00",인천광역시,2185,2585,2516254,2427531,2514069,2424946
"20211231_전국","2021-12-31 00:00:00",전국,46646,45494,44219648,42533516,44173002,42488022
"20211231_전라남도","2021-12-31 00:00:00",전라남도,1438,1750,1626127,1569224,1624689,1567474
"20211231_전라북도","2021-12-31 00:00:00",전라북도,1466,2006,1569007,1511461,1567541,1509455
"20211231_제주특별자치도","2021-12-31 00:00:00",제주특별자치도,750,879,575867,549221,575117,548342
"20211231_충청남도","2021-12-31 00:00:00",충청남도,2040,1760,1857490,1785630,1855450,1783870
"20211231_충청북도","2021-12-31 00:00:00",충청북도,1720,1359,1400567,1347994,1398847,1346635
"20220101_강원도","2022-01-01 00:00:00",강원도,1334,1609,1326060,1278621,1324726,1277012
"20220101_경기도","2022-01-01 00:00:00",경기도,13429,14990,11583249,11160937,11569820,11145947
"20220101_경상남도","2022-01-01 00:00:00",경상남도,3876,4315,2834908,2707663,2831032,2703348
"20220101_경상북도","2022-01-01 00:00:00",경상북도,3586,2830,2246528,2153261,2242942,2150431
"20220101_광주광역시","2022-01-01 00:00:00",광주광역시,1675,1860,1241672,1188701,1239997,1186841
"20220101_대구광역시","2022-01-01 00:00:00",대구광역시,3108,2574,1985642,1889970,1982534,1887396
"20220101_대전광역시","2022-01-01 00:00:00",대전광역시,1667,1648,1224262,1171991,1222595,1170343
"20220101_부산광역시","2022-01-01 00:00:00",부산광역시,3328,4067,2836602,2718531,2833274,2714464
"20220101_서울특별시","2022-01-01 00:00:00",서울특별시,8169,9119,8202787,7940669,8194618,7931550
"20220101_세종특별자치시","2022-01-01 00:00:00",세종특별자치시,426,451,287753,273177,287327,272726
"20220101_울산광역시","2022-01-01 00:00:00",울산광역시,1462,1238,950787,907622,949325,906384
"20220101_인천광역시","2022-01-01 00:00:00",인천광역시,2536,3132,2519117,2430984,2516581,2427852
"20220101_전국","2022-01-01 00:00:00",전국,52423,56673,44276704,42594940,44224281,42538267
"20220101_전라남도","2022-01-01 00:00:00",전라남도,1588,1968,1627740,1571220,1626152,1569252
"20220101_전라북도","2022-01-01 00:00:00",전라북도,1572,2001,1570589,1513502,1569017,1511501
"20220101_제주특별자치도","2022-01-01 00:00:00",제주특별자치도,842,970,576735,550220,575893,549250
"20220101_충청남도","2022-01-01 00:00:00",충청남도,2242,2310,1860007,1788171,1857765,1785861
"20220101_충청북도","2022-01-01 00:00:00",충청북도,1583,1591,1402266,1349700,1400683,1348109
"20220102_강원도","2022-01-02 00:00:00",강원도,50,78,1326265,1278855,1326215,1278777
"20220102_경기도","2022-01-02 00:00:00",경기도,1509,1823,11585811,11163753,11584302,11161930
"20220102_경상남도","2022-01-02 00:00:00",경상남도,168,209,2835147,2707948,2834979,2707739
"20220102_경상북도","2022-01-02 00:00:00",경상북도,219,176,2246922,2153583,2246703,2153407
"20220102_광주광역시","2022-01-02 00:00:00",광주광역시,72,93,1241735,1188760,1241663,1188667
"20220102_대구광역시","2022-01-02 00:00:00",대구광역시,180,165,1985704,1890053,1985524,1889888
"20220102_대전광역시","2022-01-02 00:00:00",대전광역시,164,164,1224407,1172159,1224243,1171995
"20220102_부산광역시","2022-01-02 00:00:00",부산광역시,173,240,2836807,2718842,2836634,2718602
"20220102_서울특별시","2022-01-02 00:00:00",서울특별시,642,685,8203031,7941012,8202389,7940327
"20220102_세종특별자치시","2022-01-02 00:00:00",세종특별자치시,44,69,287915,273339,287871,273270
"20220102_울산광역시","2022-01-02 00:00:00",울산광역시,78,94,950832,907694,950754,907600
"20220102_인천광역시","2022-01-02 00:00:00",인천광역시,293,379,2519679,2431648,2519386,2431269
"20220102_전국","2022-01-02 00:00:00",전국,4202,4858,44282723,42601615,44278521,42596757
"20220102_전라남도","2022-01-02 00:00:00",전라남도,97,79,1627867,1571348,1627770,1571269
"20220102_전라북도","2022-01-02 00:00:00",전라북도,134,187,1570773,1513713,1570639,1513526
"20220102_제주특별자치도","2022-01-02 00:00:00",제주특별자치도,75,100,576906,550405,576831,550305
"20220102_충청남도","2022-01-02 00:00:00",충청남도,192,231,1860413,1788595,1860221,1788364
"20220102_충청북도","2022-01-02 00:00:00",충청북도,112,86,1402509,1349908,1402397,1349822
"20220103_강원도","2022-01-03 00:00:00",강원도,25,33,1326342,1278939,1326317,1278906
"20220103_경기도","2022-01-03 00:00:00",경기도,767,960,11586704,11164837,11585937,11163877
"20220103_경상남도","2022-01-03 00:00:00",경상남도,77,88,2835250,2708065,2835173,2707977
"20220103_경상북도","2022-01-03 00:00:00",경상북도,40,31,2246954,2153606,2246914,2153575
"20220103_광주광역시","2022-01-03 00:00:00",광주광역시,23,21,1241743,1188762,1241720,1188741
"20220103_대구광역시","2022-01-03 00:00:00",대구광역시,66,54,1985746,1890086,1985680,1890032
"20220103_대전광역시","2022-01-03 00:00:00",대전광역시,46,62,1224446,1172211,1224400,1172149
"20220103_부산광역시","2022-01-03 00:00:00",부산광역시,97,129,2836895,2718953,2836798,2718824
"20220103_서울특별시","2022-01-03 00:00:00",서울특별시,321,367,8203299,7941336,8202978,7940969
"20220103_세종특별자치시","2022-01-03 00:00:00",세종특별자치시,17,26,287941,273374,287924,273348
"20220103_울산광역시","2022-01-03 00:00:00",울산광역시,30,24,950860,907723,950830,907699
"20220103_인천광역시","2022-01-03 00:00:00",인천광역시,144,156,2519847,2431826,2519703,2431670
"20220103_전국","2022-01-03 00:00:00",전국,1878,2185,44284702,42603909,44282824,42601724
"20220103_전라남도","2022-01-03 00:00:00",전라남도,36,37,1627895,1571381,1627859,1571344
"20220103_전라북도","2022-01-03 00:00:00",전라북도,34,29,1570815,1513753,1570781,1513724
"20220103_제주특별자치도","2022-01-03 00:00:00",제주특별자치도,31,40,576943,550449,576912,550409
"20220103_충청남도","2022-01-03 00:00:00",충청남도,85,83,1860480,1788666,1860395,1788583
"20220103_충청북도","2022-01-03 00:00:00",충청북도,39,45,1402542,1349942,1402503,1349897
"20220104_강원도","2022-01-04 00:00:00",강원도,1042,2133,1323887,1278510,1322845,1276377
"20220104_경기도","2022-01-04 00:00:00",경기도,9790,19776,11578370,11171764,11568580,11151988
"20220104_경상남도","2022-01-04 00:00:00",경상남도,2930,6660,2831778,2710147,2828848,2703487
"20220104_경상북도","2022-01-04 00:00:00",경상북도,2847,3936,2243630,2153081,2240783,2149145
"20220104_광주광역시","2022-01-04 00:00:00",광주광역시,1140,2505,1240469,1189545,1239329,1187040
"20220104_대구광역시","2022-01-04 00:00:00",대구광역시,2428,3594,1984681,1891192,1982253,1887598
"20220104_대전광역시","2022-01-04 00:00:00",대전광역시,1306,2452,1223615,1173111,1222309,1170659
"20220104_부산광역시","2022-01-04 00:00:00",부산광역시,2730,6012,2833598,2720720,2830868,2714708
"20220104_서울특별시","2022-01-04 00:00:00",서울특별시,6135,12197,8198110,7945831,8191975,7933634
"20220104_세종특별자치시","2022-01-04 00:00:00",세종특별자치시,260,606,287851,273735,287591,273129
"20220104_울산광역시","2022-01-04 00:00:00",울산광역시,1109,1815,950486,908509,949377,906694
"20220104_인천광역시","2022-01-04 00:00:00",인천광역시,2150,4420,2517630,2433198,2515480,2428778
"20220104_전국","2022-01-04 00:00:00",전국,39839,78260,44239358,42621496,44199519,42543236
"20220104_전라남도","2022-01-04 00:00:00",전라남도,1197,2812,1623506,1570135,1622309,1567323
"20220104_전라북도","2022-01-04 00:00:00",전라북도,1206,2858,1567471,1513269,1566265,1510411
"20220104_제주특별자치도","2022-01-04 00:00:00",제주특별자치도,611,1202,576456,550849,575845,549647
"20220104_충청남도","2022-01-04 00:00:00",충청남도,1699,2950,1857571,1788237,1855872,1785287
"20220104_충청북도","2022-01-04 00:00:00",충청북도,1259,2332,1400249,1349663,1398990,1347331
"20220105_강원도","2022-01-05 00:00:00",강원도,819,1765,1324733,1280322,1323914,1278557
"20220105_경기도","2022-01-05 00:00:00",경기도,6216,12871,11585847,11186157,11579631,11173286
"20220105_경상남도","2022-01-05 00:00:00",경상남도,1863,4253,2833688,2714516,2831825,2710263
"20220105_경상북도","2022-01-05 00:00:00",경상북도,2079,3130,2245824,2156352,2243745,2153222
"20220105_광주광역시","2022-01-05 00:00:00",광주광역시,789,1743,1241228,1191279,1240439,1189536
"20220105_대구광역시","2022-01-05 00:00:00",대구광역시,1525,2730,1986165,1893934,1984640,1891204
"20220105_대전광역시","2022-01-05 00:00:00",대전광역시,865,1758,1224517,1174934,1223652,1173176
"20220105_부산광역시","2022-01-05 00:00:00",부산광역시,1823,4231,2835543,2725104,2833720,2720873
"20220105_서울특별시","2022-01-05 00:00:00",서울특별시,3998,8510,8202972,7955403,8198974,7946893
"20220105_세종특별자치시","2022-01-05 00:00:00",세종특별자치시,199,378,288167,274220,287968,273842
"20220105_울산광역시","2022-01-05 00:00:00",울산광역시,670,1345,951172,909889,950502,908544
"20220105_인천광역시","2022-01-05 00:00:00",인천광역시,1330,2983,2519220,2436476,2517890,2433493
"20220105_전국","2022-01-05 00:00:00",전국,26368,54370,44268774,42679758,44242406,42625388
"20220105_전라남도","2022-01-05 00:00:00",전라남도,914,1852,1624471,1572035,1623557,1570183
"20220105_전라북도","2022-01-05 00:00:00",전라북도,795,1915,1568228,1515176,1567433,1513261
"20220105_제주특별자치도","2022-01-05 00:00:00",제주특별자치도,464,958,576945,551851,576481,550893
"20220105_충청남도","2022-01-05 00:00:00",충청남도,1214,2262,1858945,1790690,1857731,1788428
"20220105_충청북도","2022-01-05 00:00:00",충청북도,805,1686,1401109,1351420,1400304,1349734
"20220106_강원도","2022-01-06 00:00:00",강원도,704,2473,1325550,1282910,1324846,1280437
"20220106_경기도","2022-01-06 00:00:00",경기도,5048,16460,11592000,11203894,11586952,11187434
"20220106_경상남도","2022-01-06 00:00:00",경상남도,1404,7117,2835191,2721730,2833787,2714613
"20220106_경상북도","2022-01-06 00:00:00",경상북도,1542,4102,2247445,2160525,2245903,2156423
"20220106_광주광역시","2022-01-06 00:00:00",광주광역시,560,2283,1241805,1193583,1241245,1191300
"20220106_대구광역시","2022-01-06 00:00:00",대구광역시,1159,4206,1987342,1898176,1986183,1893970
"20220106_대전광역시","2022-01-06 00:00:00",대전광역시,654,2544,1225234,1177538,1224580,1174994
"20220106_부산광역시","2022-01-06 00:00:00",부산광역시,1320,6042,2836904,2731213,2835584,2725171
"20220106_서울특별시","2022-01-06 00:00:00",서울특별시,2907,10284,8206489,7966424,8203582,7956140
"20220106_세종특별자치시","2022-01-06 00:00:00",세종특별자치시,165,602,288391,274871,288226,274269
"20220106_울산광역시","2022-01-06 00:00:00",울산광역시,601,2148,951800,912074,951199,909926
"20220106_인천광역시","2022-01-06 00:00:00",인천광역시,1083,3900,2520465,2440568,2519382,2436668
"20220106_전국","2022-01-06 00:00:00",전국,20565,74703,44291971,42757523,44271406,42682820
"20220106_전라남도","2022-01-06 00:00:00",전라남도,708,2725,1625224,1574831,1624516,1572106
"20220106_전라북도","2022-01-06 00:00:00",전라북도,627,2998,1568854,1518190,1568227,1515192
"20220106_제주특별자치도","2022-01-06 00:00:00",제주특별자치도,414,1137,577382,553015,576968,551878
"20220106_충청남도","2022-01-06 00:00:00",충청남도,942,3208,1859990,1794019,1859048,1790811
"20220106_충청북도","2022-01-06 00:00:00",충청북도,727,2474,1401905,1353962,1401178,1351488
"20220107_강원도","2022-01-07 00:00:00",강원도,624,2789,1326242,1285782,1325618,1282993
"20220107_경기도","2022-01-07 00:00:00",경기도,4938,19397,11598038,11224648,11593100,11205251
"20220107_경상남도","2022-01-07 00:00:00",경상남도,1270,7609,2836451,2729364,2835181,2721755
"20220107_경상북도","2022-01-07 00:00:00",경상북도,1372,4394,2248884,2165011,2247512,2160617
"20220107_광주광역시","2022-01-07 00:00:00",광주광역시,586,2924,1242427,1196544,1241841,1193620
"20220107_대구광역시","2022-01-07 00:00:00",대구광역시,1054,4378,1988361,1902567,1987307,1898189
"20220107_대전광역시","2022-01-07 00:00:00",대전광역시,574,2700,1225844,1180281,1225270,1177581
"20220107_부산광역시","2022-01-07 00:00:00",부산광역시,1186,6387,2838142,2737682,2836956,2731295
"20220107_서울특별시","2022-01-07 00:00:00",서울특별시,2833,11544,8209818,7978639,8206985,7967095
"20220107_세종특별자치시","2022-01-07 00:00:00",세종특별자치시,181,609,288611,275538,288430,274929
